number,AllEven,Last4Increasing,NumberDigitExceptFirst,NumberDigit,Lap doi,Taxi,XXX,YYY,TuQuy
0373670467,False,False,5,5,False,False,False,False,False
0373670788,False,False,5,5,False,False,False,False,False
0373670866,False,False,5,5,False,False,False,False,False
0373671039,False,False,6,6,False,False,False,False,False
0373671467,False,False,5,6,False,False,False,False,False
0373671699,False,False,5,6,False,False,False,False,False
0373671879,False,False,6,7,False,False,False,False,False
0373671886,False,False,5,6,False,False,False,False,False
0373671939,False,False,5,6,False,False,False,False,False
0373672339,False,False,5,6,False,False,False,False,False
0373672786,False,False,5,6,False,False,False,False,False
0373673086,False,False,5,5,False,False,False,False,False
0373673986,False,False,5,6,False,False,False,False,False
0373674446,False,False,4,5,False,False,False,False,False
0373674566,False,False,5,6,False,False,False,False,False
0373674689,False,False,6,7,False,False,False,False,False
0373674839,False,False,6,7,False,False,False,False,False
0373675188,False,False,6,7,False,False,False,False,False
0373675467,False,False,5,6,False,False,False,False,False
0373675499,False,False,6,7,False,False,False,False,False
0373676179,False,False,5,6,False,False,False,False,False
0373677588,False,False,5,6,False,False,False,False,False
0373678086,False,False,5,5,False,False,False,False,False
0373678673,False,False,4,5,False,False,False,False,False
0373678880,False,False,5,5,False,False,False,False,False
0373679388,False,False,5,6,False,False,False,False,False
0373680009,False,False,6,6,False,False,False,False,False
0373680215,False,False,8,8,False,False,False,False,False
0373680288,False,False,6,6,False,False,False,False,False
0373680309,False,False,6,6,False,False,False,False,False
0373680378,False,False,5,5,False,False,False,False,False
0373680979,False,False,6,6,False,False,False,False,False
0373681481,False,False,6,7,False,False,False,False,False
0373682579,False,False,7,8,False,False,False,False,False
0373682639,False,False,6,7,False,False,False,False,False
0373682679,False,False,6,7,False,False,False,False,False
0373683166,False,False,5,6,False,False,False,False,False
0373683179,False,False,6,7,False,False,False,False,False
0373684599,False,False,7,8,False,False,False,False,False
0373686660,False,False,5,5,False,False,False,False,False
0373687399,False,False,5,6,False,False,False,False,False
0373687839,False,False,5,6,False,False,False,False,False
0373688823,False,False,5,6,False,False,False,False,False
0373688850,False,False,6,6,False,False,False,False,False
0373689139,False,False,6,7,False,False,False,False,False
0373689838,False,False,5,6,False,False,False,False,False
0373690786,False,False,6,6,False,False,False,False,False
0373690986,False,False,6,6,False,False,False,False,False
0373691239,False,False,6,7,False,False,False,False,False
0373691689,False,False,6,7,False,False,False,False,False
0373691771,False,False,5,6,False,False,False,False,False
0373691838,False,False,6,7,False,False,False,False,False
0373692068,False,False,7,7,False,False,False,False,False
0373692786,False,False,6,7,False,False,False,False,False
0373693139,False,False,5,6,False,False,False,False,False
0373693268,False,False,6,7,False,False,False,False,False
0373693486,False,False,6,7,False,False,False,False,False
0373693988,False,False,5,6,False,False,False,False,False
0373694078,False,False,7,7,False,False,False,False,False
0373694368,False,False,6,7,False,False,False,False,False
0373694554,False,False,6,7,False,False,False,False,False
0373695551,False,False,6,7,False,False,False,False,False
0373696479,False,False,5,6,False,False,False,False,False
0373696970,False,False,5,5,False,False,False,False,False
0373697839,False,False,5,6,False,False,False,False,False
0373698066,False,False,6,6,False,False,False,False,False
0373698239,False,False,6,7,False,False,False,False,False
0373698299,False,False,6,7,False,False,False,False,False
0373698339,False,False,5,6,False,False,False,False,False
0373699486,False,False,6,7,False,False,False,False,False
0373700087,False,False,4,4,False,False,False,False,False
0373700237,False,False,4,4,False,False,False,False,False
0373700273,False,False,4,4,False,False,False,False,False
0373700470,False,False,4,4,False,False,False,False,False
0373700586,False,False,6,6,False,False,False,False,False
0373700986,False,False,6,6,False,False,False,False,False
0373701117,False,False,4,4,False,False,False,False,False
0373701639,False,False,6,6,False,False,False,False,False
0373702221,False,False,5,5,False,False,False,False,False
0373702270,False,False,4,4,False,False,False,False,False
0373702444,False,False,5,5,False,False,False,False,False
0373702670,False,False,5,5,False,False,False,False,False
0373702739,False,False,5,5,False,False,False,False,False
0373702788,False,False,5,5,False,False,False,False,False
0373702968,False,False,7,7,False,False,False,False,False
0373703097,False,False,4,4,False,False,False,False,False
0373703168,False,False,6,6,False,False,False,False,False
0373703360,False,False,4,4,False,False,False,False,False
0373703443,False,False,4,4,False,False,False,False,False
0373703600,False,False,4,4,False,False,False,False,False
0373704168,False,False,7,7,False,False,False,False,False
0373704288,False,False,6,6,False,False,False,False,False
0373704579,False,False,6,6,False,False,False,False,False
0373704739,False,False,5,5,False,False,False,False,False
0373704838,False,False,5,5,False,False,False,False,False
0373704939,False,False,5,5,False,False,False,False,False
0373705550,False,False,4,4,False,False,False,False,False
0373705739,False,False,5,5,False,False,False,False,False
0373706090,False,False,5,5,False,False,False,False,False
0373706662,False,False,5,5,False,False,False,False,False
0373706788,False,False,5,5,False,False,False,False,False
0373708669,False,False,6,6,False,False,False,False,False
0373708799,False,False,5,5,False,False,False,False,False
0373709139,False,False,5,5,False,False,False,False,False
0373709568,False,False,7,7,False,False,False,False,False
0373709679,False,False,5,5,False,False,False,False,False
0373710103,False,False,4,4,False,False,False,False,False
0373710179,False,False,5,5,False,False,False,False,False
0373710239,False,False,6,6,False,False,False,False,False
0373710468,False,False,7,7,False,False,False,False,False
0373710639,False,False,6,6,False,False,False,False,False
0373710669,False,False,6,6,False,False,False,False,False
0373711033,False,False,4,4,False,False,False,False,False
0373711190,False,False,5,5,False,False,False,False,False
0373712186,False,False,6,7,False,False,False,False,False
0373712499,False,False,6,7,False,False,False,False,False
0373713363,False,False,4,5,False,False,False,False,False
0373713553,False,False,4,5,False,False,False,False,False
0373714168,False,False,6,7,False,False,False,False,False
0373714345,False,False,5,6,False,False,False,False,False
0373714443,False,False,4,5,False,False,False,False,False
0373714664,False,False,5,6,False,False,False,False,False
0373714739,False,False,5,6,False,False,False,False,False
0373714768,False,False,6,7,False,False,False,False,False
0373714786,False,False,6,7,False,False,False,False,False
0373715568,False,False,6,7,False,False,False,False,False
0373715788,False,False,5,6,False,False,False,False,False
0373715899,False,False,6,7,False,False,False,False,False
0373716786,False,False,5,6,False,False,False,False,False
0373717165,False,False,5,6,False,False,False,False,False
0373717566,False,False,5,6,False,False,False,False,False
0373717588,False,False,5,6,False,False,False,False,False
0373718008,False,False,5,5,False,False,False,False,False
0373718088,False,False,5,5,False,False,False,False,False
0373720339,False,False,5,5,False,False,False,False,False
0373720919,False,False,6,6,False,False,False,False,False
0373720968,False,False,7,7,False,False,False,False,False
0373721539,False,False,6,7,False,False,False,False,False
0373721586,False,False,7,8,False,False,False,False,False
0373721886,False,False,6,7,False,False,False,False,False
0373722260,False,False,5,5,False,False,False,False,False
0373723139,False,False,5,6,False,False,False,False,False
0373723274,False,False,4,5,False,False,False,False,False
0373723279,False,False,4,5,False,False,False,False,False
0373723573,False,False,4,5,False,False,False,False,False
0373723986,False,False,6,7,False,False,False,False,False
0373724366,False,False,5,6,False,False,False,False,False
0373724554,False,False,5,6,False,False,False,False,False
0373724824,False,False,5,6,False,False,False,False,False
0373724968,False,False,7,8,False,False,False,False,False
0373725379,False,False,5,6,False,False,False,False,False
0373725625,False,False,5,6,False,False,False,False,False
0373725768,False,False,6,7,False,False,False,False,False
0373725839,False,False,6,7,False,False,False,False,False
0373726026,False,False,5,5,False,False,False,False,False
0373727202,False,False,4,4,False,False,False,False,False
0373728066,False,False,6,6,False,False,False,False,False
0373728088,False,False,5,5,False,False,False,False,False
0373728168,False,False,6,7,False,False,False,False,False
0373728232,False,False,4,5,False,False,False,False,False
0373728788,False,False,4,5,False,False,False,False,False
0373729186,False,False,7,8,False,False,False,False,False
0373729599,False,False,5,6,False,False,False,False,False
0373730286,False,False,6,6,False,False,False,False,False
0373730913,False,False,5,5,False,False,False,False,False
0373730970,False,False,4,4,False,False,False,False,False
0373731266,False,False,5,6,False,False,False,False,False
0373731299,False,False,5,6,False,False,False,False,False
0373732039,False,False,5,5,False,False,False,False,False
0373732573,False,False,4,5,False,False,False,False,False
0373732833,False,False,4,5,False,False,False,False,False
0373732923,False,False,4,5,False,False,False,False,False
0373733576,False,False,4,5,False,False,False,False,False
0373734086,False,False,6,6,False,False,False,False,False
0373734376,False,False,4,5,False,False,False,False,False
0373734699,False,False,5,6,False,False,False,False,False
0373735286,False,False,6,7,False,False,False,False,False
0373735288,False,False,5,6,False,False,False,False,False
0373735986,False,False,6,7,False,False,False,False,False
0373736936,False,False,4,5,False,False,False,False,False
0373739466,False,False,5,6,False,False,False,False,False
0373740779,False,False,5,5,False,False,False,False,False
0373740968,False,False,7,7,False,False,False,False,False
0373742340,False,False,5,5,False,False,False,False,False
